"iddate","year","idgeo","isoalpha3","fuente","indicator","area","quintile","sex","education_level","age","ethnicity","disability","migration","value","level","se","cv","sample","quality_check"
"year",2012,"country","SLV","SLV-EHPM","horas_trabajadas","Total","quintile_2","Total","Total","Total","Total","Total","Total",38.8419873693564,5712,4.903902564731,7763.54024655963,217120,""
"year",2012,"country","SLV","SLV-EHPM","horas_trabajadas","Total","quintile_3","Total","Total","Total","Total","Total","Total",40.7972984677569,6847,4.71773070827833,8052.52926505659,275938,""
"year",2012,"country","SLV","SLV-EHPM","horas_trabajadas","Total","quintile_4","Total","Total","Total","Total","Total","Total",42.3157592850972,7347,4.81208500491192,8573.17638748056,310363,""
"year",2012,"country","SLV","SLV-EHPM","horas_trabajadas","Total","quintile_5","Total","Total","Total","Total","Total","Total",43.0743441436978,9080,5.17341928689295,10978.7991902636,393657,""
"year",2012,"country","SLV","SLV-EHPM","horas_trabajadas","Total","Total","men","Total","15_29","Total","Total","Total",40.2305801855844,7927,4.25255564556041,7720.41363543828,313595,""
"year",2012,"country","SLV","SLV-EHPM","horas_trabajadas","Total","Total","women","Total","15_29","Total","Total","Total",39.8189574348397,4105,6.60167695931228,9220.70595787489,162275,""
"year",2012,"country","SLV","SLV-EHPM","horas_trabajadas","Total","Total","Total","Total","15_29","Total","Total","Total",40.079505057169,12032,3.60839576391774,8265.03700558528,475870,""
"year",2012,"country","SLV","SLV-EHPM","horas_trabajadas","Total","Total","men","Total","15_64","Total","Total","Total",42.2926257489897,19274,2.99958476147162,8399.56111871438,803898,""
"year",2012,"country","SLV","SLV-EHPM","horas_trabajadas","Total","Total","women","Total","15_64","Total","Total","Total",40.7459307716335,12729,3.96421167243289,9801.18174025579,512400,""
"year",2012,"country","SLV","SLV-EHPM","horas_trabajadas","Total","Total","Total","Total","15_64","Total","Total","Total",41.6432999686857,32003,2.402225494787,8969.03044822636,1316298,""
"year",2012,"country","SLV","SLV-EHPM","horas_trabajadas","Total","Total","men","Total","15_24","Total","Total","Total",38.2919270315463,5532,4.52222500595933,7056.63911444538,209640,""
"year",2012,"country","SLV","SLV-EHPM","horas_trabajadas","Total","Total","men","Total","25_64","Total","Total","Total",43.6588039501686,13742,3.73092298446655,8737.9923727343,594258,""
"year",2012,"country","SLV","SLV-EHPM","horas_trabajadas","Total","Total","men","Total","65+","Total","Total","Total",36.8163059491205,1474,10.0405966850332,8673.2713480381,53732,""
"year",2012,"country","SLV","SLV-EHPM","horas_trabajadas","Total","Total","women","Total","15_24","Total","Total","Total",38.7527173029617,2547,8.28340130600468,9182.7546242054,98476,""
"year",2012,"country","SLV","SLV-EHPM","horas_trabajadas","Total","Total","women","Total","25_64","Total","Total","Total",41.1889716553356,10182,4.48622909168209,9924.80402324791,413924,""
"year",2012,"country","SLV","SLV-EHPM","horas_trabajadas","Total","Total","women","Total","65+","Total","Total","Total",36.9520974664267,642,16.9265962621842,10300.0271175281,23254,""
"year",2012,"country","SLV","SLV-EHPM","horas_trabajadas","Total","Total","Total","Total","15_24","Total","Total","Total",38.4489511419176,8079,4.07988569270309,7809.05381871817,308116,""
"year",2012,"country","SLV","SLV-EHPM","horas_trabajadas","Total","Total","Total","Total","25_64","Total","Total","Total",42.5655663596042,23924,2.87188882393571,9240.74749991155,1008182,""
"year",2012,"country","SLV","SLV-EHPM","horas_trabajadas","Total","Total","Total","Total","65+","Total","Total","Total",36.8615641191283,2116,8.71534760841761,9208.87562274621,76986,""
"year",2012,"country","SLV","SLV-EHPM","horas_trabajadas","Total","Total","men","Total","Total","Total","Total","Total",41.2429507870286,21640,2.79675254756891,8460.99466625536,877161,""
"year",2012,"country","SLV","SLV-EHPM","horas_trabajadas","Total","Total","women","Total","Total","Total","Total","Total",40.2023943358768,13707,3.79508779151962,9841.94840326803,543062,""
"year",2012,"country","SLV","SLV-EHPM","horas_trabajadas","Total","Total","Total","Total","Total","Total","Total","Total",40.8151303414382,35347,2.26281967569765,9014.50720124491,1420223,""
"year",2012,"country","SLV","SLV-EHPM","inglaboral_formales","rural","quintile_1","men","Total","15_29","Total","Total","Total",193.387788466652,8,372.294242185191,4326.16382721744,1514.16665649414,""
"year",2012,"country","SLV","SLV-EHPM","inglaboral_formales","urban","quintile_1","men","Total","15_29","Total","Total","Total",209.363079639191,5,449.674179001008,4417.4133174712,1022.08332824707,""
"year",2012,"country","SLV","SLV-EHPM","inglaboral_formales","rural","quintile_2","men","Total","15_29","Total","Total","Total",219.124148831623,79,144.218396701257,4147.44241254421,17144.8332672119,""
"year",2012,"country","SLV","SLV-EHPM","inglaboral_formales","urban","quintile_2","men","Total","15_29","Total","Total","Total",216.002768893086,60,268.481884895316,9250.63088833134,12973.1500244141,""
"year",2012,"country","SLV","SLV-EHPM","inglaboral_formales","rural","quintile_3","men","Total","15_29","Total","Total","Total",245.017491974624,129,116.015424701726,4082.53505492108,32190.0333251953,""
"year",2012,"country","SLV","SLV-EHPM","inglaboral_formales","urban","quintile_3","men","Total","15_29","Total","Total","Total",239.313845192189,152,142.580508974766,6983.70204445391,36643.2783508301,""
"year",2012,"country","SLV","SLV-EHPM","inglaboral_formales","rural","quintile_4","men","Total","15_29","Total","Total","Total",276.730361113737,126,162.473877145363,4890.39436302622,34964.7498626709,""
"year",2012,"country","SLV","SLV-EHPM","inglaboral_formales","urban","quintile_4","men","Total","15_29","Total","Total","Total",262.867643235417,214,174.086404960637,9255.05165477627,56096.9865722656,""
"year",2012,"country","SLV","SLV-EHPM","inglaboral_formales","rural","quintile_5","men","Total","15_29","Total","Total","Total",350.341386018797,144,202.088678057173,5241.2561060042,51916.9096984863,""
"year",2012,"country","SLV","SLV-EHPM","inglaboral_formales","urban","quintile_5","men","Total","15_29","Total","Total","Total",386.222300041681,494,253.04540139979,15519.210625837,186099.722640991,""
"year",2012,"country","SLV","SLV-EHPM","inglaboral_formales","rural","quintile_1","women","Total","15_29","Total","Total","Total",208.98750455811,5,1275.92936803758,14279.0717744976,918.83332824707,""
"year",2012,"country","SLV","SLV-EHPM","inglaboral_formales","urban","quintile_1","women","Total","15_29","Total","Total","Total",179.997398199037,6,350.991200749542,3836.06081729193,1073.69333648682,""
"year",2012,"country","SLV","SLV-EHPM","inglaboral_formales","rural","quintile_2","women","Total","15_29","Total","Total","Total",211.918274108913,35,191.255333536534,4359.15705319317,7417.16665649414,""
"year",2012,"country","SLV","SLV-EHPM","inglaboral_formales","urban","quintile_2","women","Total","15_29","Total","Total","Total",218.679397042411,27,390.873849207507,9157.84738457472,6051,""
"year",2012,"country","SLV","SLV-EHPM","inglaboral_formales","rural","quintile_3","women","Total","15_29","Total","Total","Total",221.676122021039,48,211.791796397968,5200.63104806501,10297.2999725342,""
"year",2012,"country","SLV","SLV-EHPM","inglaboral_formales","urban","quintile_3","women","Total","15_29","Total","Total","Total",223.681155259897,90,245.566966275692,10271.7352960774,19858.3833465576,""
"year",2012,"country","SLV","SLV-EHPM","inglaboral_formales","rural","quintile_4","women","Total","15_29","Total","Total","Total",239.944317227889,74,148.544805939173,3824.29323348856,17823.9666442871,""
"year",2012,"country","SLV","SLV-EHPM","inglaboral_formales","urban","quintile_4","women","Total","15_29","Total","Total","Total",244.777474415315,191,163.015229487219,9299.80914619318,47296.9664916992,""
"year",2012,"country","SLV","SLV-EHPM","inglaboral_formales","rural","quintile_5","women","Total","15_29","Total","Total","Total",352.401089358105,74,367.954323154889,6962.11827264721,24610.1500854492,""
"year",2012,"country","SLV","SLV-EHPM","inglaboral_formales","urban","quintile_5","women","Total","15_29","Total","Total","Total",395.285176228137,395,300.333132816814,15792.4558299748,147947.176925659,""
"year",2012,"country","SLV","SLV-EHPM","inglaboral_formales","rural","quintile_1","Total","Total","15_29","Total","Total","Total",201.499047689112,13,590.467261434625,9504.53107705891,2432.99998474121,""
"year",2012,"country","SLV","SLV-EHPM","inglaboral_formales","urban","quintile_1","Total","Total","15_29","Total","Total","Total",195.332809617784,11,290.18381594723,4228.05375234776,2095.77666473389,""
"year",2012,"country","SLV","SLV-EHPM","inglaboral_formales","rural","quintile_2","Total","Total","15_29","Total","Total","Total",216.457380791001,114,115.958284446141,4253.41232066248,24561.9999237061,""
"year",2012,"country","SLV","SLV-EHPM","inglaboral_formales","urban","quintile_2","Total","Total","15_29","Total","Total","Total",216.863394676033,87,220.112102617956,9170.84110124998,19024.1500244141,""
"year",2012,"country","SLV","SLV-EHPM","inglaboral_formales","rural","quintile_3","Total","Total","15_29","Total","Total","Total",238.365527064316,177,102.061082387144,4365.86944699002,42487.3332977295,""
"year",2012,"country","SLV","SLV-EHPM","inglaboral_formales","urban","quintile_3","Total","Total","15_29","Total","Total","Total",233.230064287624,242,128.246674635173,8246.97971486409,56501.6616973877,""
"year",2012,"country","SLV","SLV-EHPM","inglaboral_formales","rural","quintile_4","Total","Total","15_29","Total","Total","Total",263.677028077806,200,117.254596065209,4611.50406591919,52788.716506958,""
"year",2012,"country","SLV","SLV-EHPM","inglaboral_formales","urban","quintile_4","Total","Total","15_29","Total","Total","Total",253.829511234597,405,119.355252850255,9289.63604531625,103393.953063965,""
"year",2012,"country","SLV","SLV-EHPM","inglaboral_formales","rural","quintile_5","Total","Total","15_29","Total","Total","Total",351.062330834304,218,182.909465274374,5872.02643931654,76527.0597839355,""
"year",2012,"country","SLV","SLV-EHPM","inglaboral_formales","urban","quintile_5","Total","Total","15_29","Total","Total","Total",390.164590907302,889,193.636674793713,15639.982195353,334046.89956665,""
"year",2012,"country","SLV","SLV-EHPM","inglaboral_formales","rural","quintile_1","men","Total","15_64","Total","Total","Total",202.647587759623,42,195.263280537088,4737.15361589606,8205.32831192017,""
"year",2012,"country","SLV","SLV-EHPM","inglaboral_formales","urban","quintile_1","men","Total","15_64","Total","Total","Total",202.617956024369,37,211.363526830705,5624.3797111821,7352.14998626709,""
"year",2012,"country","SLV","SLV-EHPM","inglaboral_formales","rural","quintile_2","men","Total","15_64","Total","Total","Total",221.732086257353,220,104.672501831703,5507.02652594307,48738.5415115356,""
"year",2012,"country","SLV","SLV-EHPM","inglaboral_formales","urban","quintile_2","men","Total","15_64","Total","Total","Total",225.420797856247,249,111.4769893122,7348.36606693701,56417.4874572754,""
"year",2012,"country","SLV","SLV-EHPM","inglaboral_formales","rural","quintile_3","men","Total","15_64","Total","Total","Total",265.834503567709,324,90.0855957307373,4688.90778125616,86803.4500198364,""
"year",2012,"country","SLV","SLV-EHPM","inglaboral_formales","urban","quintile_3","men","Total","15_64","Total","Total","Total",279.77157162368,489,136.272650074315,10378.9202914986,132431.708213806,""
"year",2012,"country","SLV","SLV-EHPM","inglaboral_formales","rural","quintile_4","men","Total","15_64","Total","Total","Total",304.877444149861,329,108.884689413083,5036.84879022476,102018.833206177,""
"year",2012,"country","SLV","SLV-EHPM","inglaboral_formales","urban","quintile_4","men","Total","15_64","Total","Total","Total",310.400751210924,753,117.489308611155,10343.5356550051,234559.060935974,""
"year",2012,"country","SLV","SLV-EHPM","inglaboral_formales","rural","quintile_5","men","Total","15_64","Total","Total","Total",429.496150895615,348,165.454715468718,5363.00206007775,152648.376693726,""
"year",2012,"country","SLV","SLV-EHPM","inglaboral_formales","urban","quintile_5","men","Total","15_64","Total","Total","Total",592.384695605761,1719,373.358496487659,27685.8655170418,955891.548278809,""
"year",2012,"country","SLV","SLV-EHPM","inglaboral_formales","rural","quintile_1","women","Total","15_64","Total","Total","Total",189.962155788993,9,772.859574202987,11707.082266977,1554.33332824707,""
"year",2012,"country","SLV","SLV-EHPM","inglaboral_formales","urban","quintile_1","women","Total","15_64","Total","Total","Total",163.419984504602,10,222.954215755374,3612.18123916962,1667.10999679565,""
"year",2012,"country","SLV","SLV-EHPM","inglaboral_formales","rural","quintile_2","women","Total","15_64","Total","Total","Total",204.663318496277,56,184.351906363304,5466.48902741176,11911.8333511353,""
"year",2012,"country","SLV","SLV-EHPM","inglaboral_formales","urban","quintile_2","women","Total","15_64","Total","Total","Total",215.1305736572,96,201.250130725011,9570.73183834528,20591.8499832153,""
"year",2012,"country","SLV","SLV-EHPM","inglaboral_formales","rural","quintile_3","women","Total","15_64","Total","Total","Total",221.297962135434,107,112.465800501226,3964.36246381851,23893.8999938965,""
"year",2012,"country","SLV","SLV-EHPM","inglaboral_formales","urban","quintile_3","women","Total","15_64","Total","Total","Total",223.99538416801,226,150.530613677433,9667.12851223015,50264.0166625977,""
"year",2012,"country","SLV","SLV-EHPM","inglaboral_formales","rural","quintile_4","women","Total","15_64","Total","Total","Total",265.281342331949,143,141.185421296278,4680.72694332303,38981.6332702637,""
"year",2012,"country","SLV","SLV-EHPM","inglaboral_formales","urban","quintile_4","women","Total","15_64","Total","Total","Total",265.937811946894,516,120.285948320661,10405.6530536122,140399.89730072,""
"year",2012,"country","SLV","SLV-EHPM","inglaboral_formales","rural","quintile_5","women","Total","15_64","Total","Total","Total",439.199483769776,213,223.717319574375,5534.63742873743,89950.6474761963,""
"year",2012,"country","SLV","SLV-EHPM","inglaboral_formales","urban","quintile_5","women","Total","15_64","Total","Total","Total",515.39031937842,1517,205.047595010661,16424.2803092526,766509.333045959,""
"year",2012,"country","SLV","SLV-EHPM","inglaboral_formales","rural","quintile_1","Total","Total","15_64","Total","Total","Total",199.353910220682,51,222.78113614799,6365.91750670954,9759.66164016724,""
"year",2012,"country","SLV","SLV-EHPM","inglaboral_formales","urban","quintile_1","Total","Total","15_64","Total","Total","Total",195.002163885967,47,176.080486001047,5423.81742545743,9019.25998306274,""
"year",2012,"country","SLV","SLV-EHPM","inglaboral_formales","rural","quintile_2","Total","Total","15_64","Total","Total","Total",218.074209400374,276,91.1757187985583,5497.90843480751,60650.3748626709,""
"year",2012,"country","SLV","SLV-EHPM","inglaboral_formales","urban","quintile_2","Total","Total","15_64","Total","Total","Total",222.089079943248,345,98.7851845186772,8024.53900576963,77009.3374404907,""
"year",2012,"country","SLV","SLV-EHPM","inglaboral_formales","rural","quintile_3","Total","Total","15_64","Total","Total","Total",255.081622775129,431,73.8214092815445,4596.86538317609,110697.350013733,""
"year",2012,"country","SLV","SLV-EHPM","inglaboral_formales","urban","quintile_3","Total","Total","15_64","Total","Total","Total",262.288020203242,715,105.118383473754,10303.6498776054,182695.724876404,""
