"iddate","year","idgeo","isoalpha3","fuente","indicator","area","quintile","sex","education_level","age","ethnicity","disability","migration","value","level","se","cv","sample","quality_check"
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","urban","quintile_4","Total","Total","15_24","Total","Total","Total",0.166506216864856,12280,0.00137177363773462,0.823857309092558,705,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","rural","quintile_5","Total","Total","15_24","Total","Total","Total",0.194167206740117,2996,0.00318439876587722,1.64002913743276,266,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","urban","quintile_5","Total","Total","15_24","Total","Total","Total",0.133282267330525,12180,0.00112431387183295,0.843558482573518,843,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","rural","quintile_1","Total","Total","25_64","Total","Total","Total",0.0943999872979581,11891,0.000823817391922737,0.87268803259739,1842,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","urban","quintile_1","Total","Total","25_64","Total","Total","Total",0.17610091430905,7762,0.00181431128574482,1.0302679533854,497,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","rural","quintile_2","Total","Total","25_64","Total","Total","Total",0.180350046503763,19197,0.0011784571222144,0.653427678594923,1768,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","urban","quintile_2","Total","Total","25_64","Total","Total","Total",0.232828463590811,28623,0.00120538209937966,0.51771251709932,1231,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","rural","quintile_3","Total","Total","25_64","Total","Total","Total",0.202268776873113,17688,0.00135836905329289,0.671566355565111,1424,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","urban","quintile_3","Total","Total","25_64","Total","Total","Total",0.209240514120405,37394,0.00096220369825268,0.459855349857815,1785,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","rural","quintile_4","Total","Total","25_64","Total","Total","Total",0.213273763273763,16469,0.0014740616055123,0.691159373232497,1375,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","urban","quintile_4","Total","Total","25_64","Total","Total","Total",0.192197783770943,55017,0.000736465561224449,0.383181089175384,2677,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","rural","quintile_5","Total","Total","25_64","Total","Total","Total",0.15023906499026,8484,0.00150359517413798,1.00080173837308,1033,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","urban","quintile_5","Total","Total","25_64","Total","Total","Total",0.114087045089513,58246,0.00044493728985024,0.389998083920169,4564,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","rural","quintile_1","Total","Total","65+","Total","Total","Total",0.0555230431602048,759,0.00195861040192847,3.52756313496209,199,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","urban","quintile_1","Total","Total","65+","Total","Total","Total",0.0889426957223567,551,0.00361665711011403,4.06627782162548,63,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","rural","quintile_2","Total","Total","65+","Total","Total","Total",0.0986081160556754,1006,0.00295168829349694,2.99335228332562,159,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","urban","quintile_2","Total","Total","65+","Total","Total","Total",0.0877366798767063,797,0.00296832972945257,3.38322550343126,92,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","rural","quintile_3","Total","Total","65+","Total","Total","Total",0.0599737532808399,457,0.00272002639611654,4.53536129943282,131,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","urban","quintile_3","Total","Total","65+","Total","Total","Total",0.226623913942904,2191,0.00425774763613174,1.87877243934832,108,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","rural","quintile_4","Total","Total","65+","Total","Total","Total",0.105184965086911,708,0.00373941507574215,3.55508515181079,121,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","urban","quintile_4","Total","Total","65+","Total","Total","Total",0.17066756197191,3050,0.00281426760195996,1.6489762726107,174,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","rural","quintile_5","Total","Total","65+","Total","Total","Total",0.128736475334678,702,0.00453531884725078,3.52294781681745,78,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","urban","quintile_5","Total","Total","65+","Total","Total","Total",0.0940183222561523,2617,0.00174932435658887,1.86062069031912,244,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","rural","quintile_1","men","Total","Total","Total","Total","Total",0.0286537974560259,4413,0.000425110905584911,1.48361105098658,2255,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","urban","quintile_1","men","Total","Total","Total","Total","Total",0.0628259583848594,2337,0.00125811369981728,2.00253801479688,418,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","rural","quintile_2","men","Total","Total","Total","Total","Total",0.0860585050241554,10029,0.000821531423119542,0.954619677496082,1853,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","urban","quintile_2","men","Total","Total","Total","Total","Total",0.134589907911035,12496,0.00112005143150422,0.832195703889317,956,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","rural","quintile_3","men","Total","Total","Total","Total","Total",0.0980605677821215,9005,0.000981389104687344,1.00079892140526,1475,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","urban","quintile_3","men","Total","Total","Total","Total","Total",0.138609177003083,17578,0.00097030300220124,0.700027965810414,1313,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","rural","quintile_4","men","Total","Total","Total","Total","Total",0.109388691304572,8489,0.00112043911669785,1.02427326201225,1319,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","urban","quintile_4","men","Total","Total","Total","Total","Total",0.129420416773513,26749,0.000738334662429072,0.570493188660615,1930,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","rural","quintile_5","men","Total","Total","Total","Total","Total",0.118754055807917,5856,0.00145678842671816,1.22672730359163,838,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","urban","quintile_5","men","Total","Total","Total","Total","Total",0.0963004275887712,31598,0.000515003827214312,0.534788723279109,2934,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","rural","quintile_1","women","Total","Total","Total","Total","Total",0.209077475965485,11461,0.00173685260396507,0.830722006731987,793,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","urban","quintile_1","women","Total","Total","Total","Total","Total",0.256691389874234,7164,0.00261467728912437,1.01860732080084,306,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","rural","quintile_2","women","Total","Total","Total","Total","Total",0.270145731687873,16943,0.00177305019540314,0.656331004871005,1004,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","urban","quintile_2","women","Total","Total","Total","Total","Total",0.322714192637637,23775,0.00172243876195448,0.533735051401517,762,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","rural","quintile_3","women","Total","Total","Total","Total","Total",0.315820381317778,16134,0.00205662065691439,0.651199472413095,863,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","urban","quintile_3","women","Total","Total","Total","Total","Total",0.26436391485214,30377,0.00130095191940855,0.492106466246039,1165,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","rural","quintile_4","women","Total","Total","Total","Total","Total",0.280055083773238,12202,0.00215118412890156,0.768128933750542,845,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","urban","quintile_4","women","Total","Total","Total","Total","Total",0.250262998858473,44724,0.00102466239351626,0.409434234461371,1715,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","rural","quintile_5","women","Total","Total","Total","Total","Total",0.213871690159399,6494,0.00235311892957799,1.10024797009095,566,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","urban","quintile_5","women","Total","Total","Total","Total","Total",0.139036176815122,42610,0.000624977671524735,0.449507233182753,2764,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","rural","quintile_1","Total","Total","Total","Total","Total","Total",0.0760147106709828,15874,0.000579945238741094,0.762938165023467,3048,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","urban","quintile_1","Total","Total","Total","Total","Total","Total",0.145929009169521,9501,0.00138357899517537,0.94811785747693,724,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","rural","quintile_2","Total","Total","Total","Total","Total","Total",0.150467211514323,26972,0.000844452780222052,0.561220462400652,2857,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","urban","quintile_2","Total","Total","Total","Total","Total","Total",0.217821603800213,36271,0.00101151911687237,0.464379611216225,1718,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","rural","quintile_3","Total","Total","Total","Total","Total","Total",0.175899298194057,25139,0.00100711774868748,0.572553591189661,2338,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","urban","quintile_3","Total","Total","Total","Total","Total","Total",0.198388237776298,47955,0.000811112347350208,0.40885102687631,2478,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","rural","quintile_4","Total","Total","Total","Total","Total","Total",0.170754452275241,20691,0.00108099297148905,0.63306868845012,2164,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","urban","quintile_4","Total","Total","Total","Total","Total","Total",0.185455809813929,71473,0.00062607557716574,0.33758747045665,3645,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","rural","quintile_5","Total","Total","Total","Total","Total","Total",0.15500276118279,12350,0.00128213454227451,0.827168840406994,1404,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","urban","quintile_5","Total","Total","Total","Total","Total","Total",0.116939232822659,74208,0.000403394685180281,0.344960947188731,5698,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","rural","Total","men","Total","15_29","Total","Total","Total",0.0636699344321787,12983,0.000540706211261747,0.849233183737149,3225,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","urban","Total","men","Total","15_29","Total","Total","Total",0.118417808324729,30737,0.000634187510163278,0.535550791840521,2477,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","rural","Total","women","Total","15_29","Total","Total","Total",0.304914590411476,25847,0.0015812197165085,0.518577912055528,1438,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","urban","Total","women","Total","15_29","Total","Total","Total",0.219566406269599,43762,0.000927225336879118,0.422298361863521,1937,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","rural","Total","Total","Total","15_29","Total","Total","Total",0.134509264615715,38830,0.000635038001385163,0.472114692768137,4663,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","urban","Total","Total","Total","15_29","Total","Total","Total",0.162351402887497,74499,0.000544392028028319,0.335317107426268,4414,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","rural","Total","men","Total","15_64","Total","Total","Total",0.0810881218825865,36107,0.000409070791757303,0.504476836138377,7135,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","urban","Total","men","Total","15_64","Total","Total","Total",0.116648167508311,86807,0.000372106626473788,0.318999118822227,7062,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","rural","Total","women","Total","15_64","Total","Total","Total",0.273794568011624,61241,0.000942830096445362,0.344356757437691,3784,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","urban","Total","women","Total","15_64","Total","Total","Total",0.222152221120077,149157,0.000507313182790179,0.228362867691504,6376,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","rural","Total","Total","Total","15_64","Total","Total","Total",0.14552227650249,97348,0.000431138032866984,0.296269439448747,10919,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","urban","Total","Total","Total","15_64","Total","Total","Total",0.166688801042105,235964,0.000313247170800342,0.187923345084962,13438,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","rural","Total","men","Total","15_24","Total","Total","Total",0.0496553458065327,7110,0.000574079155828019,1.1561275961399,2270,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","urban","Total","men","Total","15_24","Total","Total","Total",0.114940050312,17591,0.000815290652283089,0.709318162007079,1507,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","rural","Total","men","Total","25_64","Total","Total","Total",0.0959866796427602,28997,0.000535947006405061,0.558355605589993,4865,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","urban","Total","men","Total","25_64","Total","Total","Total",0.117090400975753,69216,0.000418192426669314,0.357153467051421,5555,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","rural","Total","men","Total","65+","Total","Total","Total",0.0444048201087113,1544,0.0011046976807513,2.4877877627852,538,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","urban","Total","men","Total","65+","Total","Total","Total",0.0866294709574574,3478,0.00140386184472853,1.62053609379417,385,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","rural","Total","women","Total","15_24","Total","Total","Total",0.302768300248139,15618,0.0020229551555858,0.668152892468548,888,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","urban","Total","women","Total","15_24","Total","Total","Total",0.236459709379128,25060,0.00130521662710202,0.551982674143146,1060,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","rural","Total","women","Total","25_64","Total","Total","Total",0.26510973845233,45623,0.00106400828018127,0.401346358075258,2896,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","urban","Total","women","Total","25_64","Total","Total","Total",0.219470569717635,124097,0.00055041503842212,0.250792185544636,5316,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","rural","Total","women","Total","65+","Total","Total","Total",0.173091270828152,2088,0.00344459928901689,1.99004795131278,195,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","urban","Total","women","Total","65+","Total","Total","Total",0.191543700340522,6075,0.00220964754832447,1.15359969782154,309,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","rural","Total","Total","Total","15_24","Total","Total","Total",0.116690883139687,22728,0.000727465953981103,0.623412844609528,3158,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","urban","Total","Total","Total","15_24","Total","Total","Total",0.164659781874336,42651,0.00072870982053085,0.442554831687425,2567,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","rural","Total","Total","Total","25_64","Total","Total","Total",0.157364741609288,74620,0.000528809957474518,0.336040940344485,7761,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","urban","Total","Total","Total","25_64","Total","Total","Total",0.167143219050106,193313,0.000346931229145087,0.207565243218802,10871,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","rural","Total","Total","Total","65+","Total","Total","Total",0.0775504975018149,3632,0.00123589896575565,1.59366993838656,733,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","urban","Total","Total","Total","65+","Total","Total","Total",0.132931648669709,9553,0.00126644160479536,0.952701344991248,694,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","rural","Total","men","Total","Total","Total","Total","Total",0.0732904105235549,38282,0.000360596638091619,0.492010667583484,8252,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","urban","Total","men","Total","Total","Total","Total","Total",0.114067089483826,91455,0.00035502345883249,0.311240920092758,7643,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","rural","Total","women","Total","Total","Total","Total","Total",0.261394330210488,64452,0.000884879802946184,0.338522951983554,4142,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","urban","Total","women","Total","Total","Total","Total","Total",0.220790445399481,157617,0.000490914524522616,0.222344098103699,6810,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","rural","Total","Total","Total","Total","Total","Total","Total",0.133611131703219,102734,0.000388009157328799,0.290401819356382,12394,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","urban","Total","Total","Total","Total","Total","Total","Total",0.164334430119006,249072,0.000301010998024408,0.183169770209703,14453,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_1","men","Total","15_29","Total","Total","Total",0.0319877427222413,2046,0.000695778825629017,2.1751419963286,913,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_2","men","Total","15_29","Total","Total","Total",0.106097594054303,7823,0.00113413283356014,1.06895245238046,1025,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_3","men","Total","15_29","Total","Total","Total",0.102878338613482,9125,0.00102007752060823,0.991537707894665,1131,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_4","men","Total","15_29","Total","Total","Total",0.0963390213756695,10055,0.00091330105122464,0.948007399476548,1219,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_5","men","Total","15_29","Total","Total","Total",0.120057463401286,14040,0.000950457638703279,0.791668932339859,1178,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_1","women","Total","15_29","Total","Total","Total",0.261484966250767,6392,0.00281065805064727,1.07488322978837,330,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_2","women","Total","15_29","Total","Total","Total",0.329190147245955,14487,0.00224004794836899,0.680472355296629,595,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_3","women","Total","15_29","Total","Total","Total",0.299816700995862,15866,0.00199171855805148,0.664312078491909,674,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_4","women","Total","15_29","Total","Total","Total",0.238335031290933,16376,0.0016254213391965,0.681990108794525,809,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_5","women","Total","15_29","Total","Total","Total",0.140313210406668,12221,0.00117683429518488,0.838719527387388,894,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_1","Total","Total","15_29","Total","Total","Total",0.095444930831269,8438,0.000988213114150639,1.0353751692666,1243,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_2","Total","Total","15_29","Total","Total","Total",0.18948208795502,22310,0.00114208830675355,0.602742095086401,1620,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_3","Total","Total","15_29","Total","Total","Total",0.176470172861824,24991,0.00101302266105821,0.574047525782961,1805,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_4","Total","Total","15_29","Total","Total","Total",0.152708847302708,26431,0.000864616934459526,0.566186537146492,2028,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_5","Total","Total","15_29","Total","Total","Total",0.128703894296272,26261,0.000741342578978191,0.576006330679974,2072,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_1","men","Total","15_64","Total","Total","Total",0.0372274849729481,5828,0.000478482179106388,1.28529278691291,2214,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_2","men","Total","15_64","Total","Total","Total",0.117810755556045,21379,0.000756784322945267,0.642372862624794,2444,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_3","men","Total","15_64","Total","Total","Total",0.127798699247329,25486,0.000747625247445691,0.585002235428714,2508,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_4","men","Total","15_64","Total","Total","Total",0.126867440402465,33187,0.000650738155583999,0.512927630225411,2982,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_5","men","Total","15_64","Total","Total","Total",0.101067144085597,35847,0.000506112673905513,0.500768749809404,3548,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_1","women","Total","15_64","Total","Total","Total",0.243402158674851,17883,0.00158320366375718,0.650447667504915,975,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_2","women","Total","15_64","Total","Total","Total",0.309937277285993,38444,0.00131311817644791,0.423672230699837,1630,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_3","women","Total","15_64","Total","Total","Total",0.286260204967865,44496,0.00114649046726686,0.40050640898394,1873,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_4","women","Total","15_64","Total","Total","Total",0.258817821078219,53875,0.000959981843974701,0.370910256479046,2373,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_5","women","Total","15_64","Total","Total","Total",0.144322241022749,46059,0.000622058363548763,0.431020443654774,3158,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_1","Total","Total","15_64","Total","Total","Total",0.103081444383581,23711,0.000633989498844295,0.61503746152909,3189,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_2","Total","Total","15_64","Total","Total","Total",0.195815480496355,59823,0.000717944351329687,0.366643305988798,4074,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_3","Total","Total","15_64","Total","Total","Total",0.197209055914694,69982,0.00066793609230849,0.338694432266548,4381,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_4","Total","Total","15_64","Total","Total","Total",0.185338459507904,87062,0.00056694357272762,0.305896344575714,5355,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_5","Total","Total","15_64","Total","Total","Total",0.121553815901755,81906,0.000398078130287506,0.327491265769271,6706,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_1","men","Total","15_24","Total","Total","Total",0.0249297053158279,1126,0.000733611131698497,2.94271882641439,651,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_2","men","Total","15_24","Total","Total","Total",0.0769140441521841,3930,0.00117877371680296,1.5325857972968,721,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_3","men","Total","15_24","Total","Total","Total",0.0864661654135338,5060,0.00116180504883589,1.3436527956102,779,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_4","men","Total","15_24","Total","Total","Total",0.0915347865034339,6131,0.00111422953443519,1.21727441227318,807,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_5","men","Total","15_24","Total","Total","Total",0.128008200599275,8117,0.00132677176313153,1.03647403597598,653,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_1","men","Total","25_64","Total","Total","Total",0.0422143216260863,4702,0.000602493924212272,1.42722635590089,1563,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_2","men","Total","25_64","Total","Total","Total",0.133839061768925,17449,0.000942967900659053,0.704553579647101,1723,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_3","men","Total","25_64","Total","Total","Total",0.14496497590541,20426,0.000937914772647722,0.646994052728787,1729,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_4","men","Total","25_64","Total","Total","Total",0.139028200279536,27056,0.000784269939488261,0.564108531874377,2175,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_5","men","Total","25_64","Total","Total","Total",0.0952021285726547,27730,0.000543810400070108,0.571216640030367,2895,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_1","men","Total","65+","Total","Total","Total",0.0626997619857191,922,0.00199912428690547,3.18840809533025,201,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_2","men","Total","65+","Total","Total","Total",0.0451380740045373,577,0.00183622292842168,4.06801346516712,178,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_3","men","Total","65+","Total","Total","Total",0.0893424472898816,928,0.00279873257982056,3.13259001148665,147,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_4","men","Total","65+","Total","Total","Total",0.115734546427616,1730,0.00261656357650263,2.26083192725788,169,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_5","men","Total","65+","Total","Total","Total",0.0468860100818473,865,0.00155635134373532,3.31943652492173,178,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_1","women","Total","15_24","Total","Total","Total",0.197920885648711,2932,0.00327354448122381,1.65396616455831,199,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_2","women","Total","15_24","Total","Total","Total",0.322507190795781,8073,0.00295443385399011,0.9160830946746,354,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_3","women","Total","15_24","Total","Total","Total",0.326032934627746,9840,0.00269825668123843,0.827602488785134,393,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_4","women","Total","15_24","Total","Total","Total",0.240367486130198,9445,0.0021556413855776,0.896810721068145,496,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_5","women","Total","15_24","Total","Total","Total",0.162631033291095,7059,0.00177129240819825,1.0891478534898,456,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_1","women","Total","25_64","Total","Total","Total",0.25488858959715,14951,0.00179939239436737,0.705952509373331,776,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_2","women","Total","25_64","Total","Total","Total",0.306759186311941,30371,0.00146558190030389,0.477763002935323,1276,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_3","women","Total","25_64","Total","Total","Total",0.27667693879832,34656,0.00126400822593002,0.4568534809659,1480,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_4","women","Total","25_64","Total","Total","Total",0.263111142694713,44430,0.00107152443436626,0.407251636472707,1877,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_5","women","Total","25_64","Total","Total","Total",0.141440150869494,39000,0.000663629517539431,0.469194576971116,2702,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_1","women","Total","65+","Total","Total","Total",0.0751937984496124,388,0.00367106038174542,4.88213184788824,61,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_2","women","Total","65+","Total","Total","Total",0.188528371520837,1226,0.00485029497229226,2.57271355667346,73,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_3","women","Total","65+","Total","Total","Total",0.249239240689755,1720,0.00520718465225019,2.08923147006852,92,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_4","women","Total","65+","Total","Total","Total",0.210068365444375,2028,0.00414592492989589,1.97360745923151,126,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_5","women","Total","65+","Total","Total","Total",0.165375025271245,2454,0.00304984896301472,1.84420166105034,144,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_1","Total","Total","15_24","Total","Total","Total",0.0676547573398243,4058,0.00102548827432699,1.51576668759012,850,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_2","Total","Total","15_24","Total","Total","Total",0.157668663303909,12003,0.00132081490624135,0.837715547632601,1075,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_3","Total","Total","15_24","Total","Total","Total",0.167980067868457,14900,0.00125525362271378,0.747263433478755,1172,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_4","Total","Total","15_24","Total","Total","Total",0.146564540715509,15576,0.00108489144319482,0.740214132216782,1303,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_5","Total","Total","15_24","Total","Total","Total",0.14207742358283,15176,0.00106824400044958,0.751874557907363,1109,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_1","Total","Total","25_64","Total","Total","Total",0.115578007656977,19653,0.000775337060491486,0.670834422749875,2339,""
"year",2007,"country","SLV","SLV-EHPM","tasa_trabss","Total","quintile_2","Total","Total","25_64","Total","Total","Total",0.208475928485171,47820,0.000848170560591971,0.406843402379811,2999,""
